code,name,description,material,size,fragm,cultlayer,execorg,survyear,image_file,match_rule,has_image,group_key,material_raw,type,type_is_missing,part,part_is_missing,integrity,integrity_is_missing,material_is_missing,label_is_uncertain,split
Нц-46-422,Блюдце,Блюдца фарфорового профиля клейменного фр-т (красное надглазурное клеймо «Т-ва  М.С. Кузнецова» Р.Ф.),фарфор,"D7,4 см",Фрагмент,Шлак,,,data/raw/images/Нц-46-422_orig.jpg,startswith,1,Нц-46-422,Фарфор,блюдце,0,профиль,0,фрагмент,0,0,0,test
Нц-46-437,Крышка,Крышки сосуда красноглиняного с прозрачной поливой снаружи фр-т,керамика,"9,2 х 7,1 см",Фрагмент,Шлак,,,data/raw/images/Нц-46-437_orig.jpg,startswith,1,Нц-46-437,Керамика,крышка,0,часть не указана,1,фрагмент,0,0,0,train
Нц-46-455,Игрушка,Колеса игрушки деревянного фр-т,прочее,D15 см,Фрагмент,Строительный мусор,,,data/raw/images/Нц-46-455_orig.jpg,startswith,1,Нц-46-455,Дерево,прочее,1,часть не указана,1,фрагмент,0,1,0,val
Нц-46-499,Изразец,Изразец красноглиняный с белой поливой снаружи пластины с румпой,керамика,"11,7 х 15,3 х 8 см",Целый,Шлак,,,data/raw/images/Нц-46-499_orig.jpg,startswith,1,Нц-46-499,Керамика,изразец,0,часть не указана,1,целый,0,0,0,train
Нц-46-560,Изразец,Изразца красноглиняного пластины рельефной фр-т,керамика,"12,5 х 9 х 2 см",Фрагмент,Щепа,,,data/raw/images/Нц-46-560_orig.jpg,startswith,1,Нц-46-560,Керамика,изразец,0,часть не указана,1,фрагмент,0,0,0,train
Нц-46-593,Тарелка,Тарелки фаянсовой с зеленой росписью по белой поливе внутри и белой поливой снаружи профиля фр-т,фаянс,"9,5+ х 6+ х 0,3 см",Фрагмент,Шлак,,,data/raw/images/Нц-46-593_orig.jpg,startswith,1,Нц-46-593,Фаянс,тарелка,0,профиль,0,фрагмент,0,0,0,test
Нц-46-727,Тарелка,Тарелки фаянсовой с полихромной росписью края по белой поливе внутри и с белой поливой снаружи края рельефного фр-т,фаянс,"10+ х 5,5+ см",Фрагмент,Шлак,,,data/raw/images/Нц-46-727_orig.jpg,startswith,1,Нц-46-727,Фаянс,тарелка,0,часть не указана,1,фрагмент,0,0,0,val
Нц-46-736,Блюдце,Блюдца фарфорового с полихромной росписью внутри профиля рельефного фр-т,фарфор,"D11,5 см",Фрагмент,Шлак,,,data/raw/images/Нц-46-736_orig.jpg,startswith,1,Нц-46-736,Фарфор,блюдце,0,профиль,0,фрагмент,0,0,0,train
Нц-47-324,Изразец,Изразца красноглиняного орнаментированного с черной поливой фр-т,керамика,,Фрагмент,,,,data/raw/images/Нц-47-324_orig.jpg,startswith,1,Нц-47-324,Глина,изразец,0,часть не указана,1,фрагмент,0,0,0,train
Нц-48-016,Изразец,Изразца красноглиняного с белой поливой и росписью фр-т,керамика,15 см,Фрагмент,Строительный мусор/ гориз.1,,,data/raw/images/Нц-48-016_orig.jpg,startswith,1,Нц-48-016,Керамика,изразец,0,часть не указана,1,фрагмент,0,0,0,train
Нц-48-027,Тарелка,Тарелки красноглиняной с коричневой поливой внутри фр-т,керамика,D11 см,Фрагмент,Строительный мусор/ гориз.1,,,data/raw/images/Нц-48-027_orig.jpg,startswith,1,Нц-48-027,Керамика,тарелка,0,часть не указана,1,фрагмент,0,0,0,val
Нц-48-041,Изразец,Изразца красноглиняного с белой поливой  фр-т,керамика,13+ см,Фрагмент,Строительный мусор/ гориз.1,,,data/raw/images/Нц-48-041_orig.jpg,startswith,1,Нц-48-041,Керамика,изразец,0,часть не указана,1,фрагмент,0,0,0,train
Нц-48-054,Изразец,Изразца красноглиняного с зеленой поливой снаружи фр-т,керамика,"7х 8,5 см",Фрагмент,Строительный мусор/ гориз.1,,,data/raw/images/Нц-48-054_orig.jpg,startswith,1,Нц-48-054,Керамика,изразец,0,часть не указана,1,фрагмент,0,0,0,train
Нц-48-073,Изразец,Изразца белоглиняного орнаментированного  с темно-коричневой поливой фр-т,керамика,6+ х 10 см,Фрагмент,Строительный мусор/ гориз.1,,,data/raw/images/Нц-48-073_orig.jpg,startswith,1,Нц-48-073,Керамика,изразец,0,часть не указана,1,фрагмент,0,0,0,train
Нц-48-074,Изразец,Изразца белоглиняного с темно-коричневой поливой фр-т,керамика,4 х12 см,Фрагмент,Строительный мусор/ гориз.1,,,data/raw/images/Нц-48-074_orig.jpg,startswith,1,Нц-48-074,Керамика,изразец,0,часть не указана,1,фрагмент,0,0,0,train
Нц-48-217,Миска,Миски  красноглиняной со сливом темно-серебристой поливой снаружи и внутри профиль,керамика,D23 см,Фрагмент,"Темно-серая гумусированная супесь/ гориз.6, 7",,,data/raw/images/Нц-48-217_orig.jpg,startswith,1,Нц-48-217,Керамика,миска,0,профиль,0,фрагмент,0,0,0,test
Нц-48-304,Изразец,Изразца сероглиняного орнаментированного фр-т,керамика,"5+ х 6,5+ см",Фрагмент,"Темно-серая гумусированная супесь/ гориз.6, 7",,,data/raw/images/Нц-48-304_orig.jpg,startswith,1,Нц-48-304,Керамика,изразец,0,часть не указана,1,фрагмент,0,0,0,train
Нц-48-326,Тарелка,Тарелки фаянсовой с белой поливой и темно-коричневой росписью фр-т,фаянс,D22 см,Фрагмент,"Темно-серая гумусированная супесь/ гориз.6, 7",,,data/raw/images/Нц-48-326_orig.jpg,startswith,1,Нц-48-326,Фаянс,тарелка,0,часть не указана,1,фрагмент,0,0,0,train
Нц-48-334,Тарелка,Тарелки фаянсовой с белой поливой и черной росписью фр-т,фаянс,,Фрагмент,"Светло-серая мешаная супесь/ гориз.4, 5",,,data/raw/images/Нц-48-334_orig.jpg,startswith,1,Нц-48-334,Фаянс,тарелка,0,часть не указана,1,фрагмент,0,0,0,train
Нц-48-341,Миска,Миска фаянсовая с серебристой поливой снаружи и внутри фрагментированная,фаянс,"D15,5 см",Фрагмент,"Темно-серая гумусированная супесь/ гориз.6, 7",,,data/raw/images/Нц-48-341_orig.jpg,startswith,1,Нц-48-341,Фаянс,миска,0,часть не указана,1,фрагмент,0,0,0,train
Нц-48-342,Миска,Миски фаянсовой с серебристой поливой снаружи и внутри венчика фр-т,фаянс,"D15,5 см",Фрагмент,"Темно-серая гумусированная супесь/ гориз.6, 7",,,data/raw/images/Нц-48-342_orig.jpg,startswith,1,Нц-48-342,Фаянс,миска,0,венчик,0,фрагмент,0,0,0,train
Нц-48-360,Изразец,Изразца печного с черной поливой фр-т,керамика,,Фрагмент,Сильно гумусированная супесь со щепой/ гориз.5,,,data/raw/images/Нц-48-360_orig.jpg,startswith,1,Нц-48-360,Керамика,изразец,0,часть не указана,1,фрагмент,0,0,0,train
Нц-48-375,Тарелка,Тарелки красноглиняной с полихромной поливой внутри придонной части фр-т,керамика,D9 см,Фрагмент,Серо-желтая супесь/ гориз.3,,,data/raw/images/Нц-48-375_orig.jpg,startswith,1,Нц-48-375,Керамика,тарелка,0,часть не указана,1,фрагмент,0,0,0,train
Нц-48-376,Изразец,"Изразца печного красноглиняного ""муравленого"" горшковидного типа орнаментированного со светло-зеленой  поливой снаружи  фр-т",керамика,6.1+ х 5.8+ х 0.9 см,Фрагмент,Серо-желтая супесь/ гориз.3,,,data/raw/images/Нц-48-376_orig.jpg,startswith,1,Нц-48-376,Керамика,изразец,0,донце,0,фрагмент,0,0,0,train
Нц-48-378,Изразец,Изразца красноглиняного орнаментированного с черной поливой  лицевой пластины фр-т,керамика,,Фрагмент,Сильно гумусированная супесь со щепой/ гориз.4,,,data/raw/images/Нц-48-378_orig.jpg,startswith,1,Нц-48-378,Керамика,изразец,0,часть не указана,1,фрагмент,0,0,0,train
Нц-49-010,Изразец,Изразца красноглиняного с зеленой поливой и растительным орнаментом румпы фр-т,керамика,,Фрагмент,Строительный мусор,,,data/raw/images/Нц-49-010_orig.jpg,startswith,1,Нц-49-010,Керамика,изразец,0,часть не указана,1,фрагмент,0,0,0,train
Нц-49-011,Изразец,Изразца углового красноглиняного с белой поливой румпы фр-т,керамика,,Фрагмент,Строительный мусор,,,data/raw/images/Нц-49-011_orig.jpg,startswith,1,Нц-49-011,Керамика,изразец,0,часть не указана,1,фрагмент,0,0,0,train
